Date,Province_Name,Latitude,Longitude,Temperature,Precipitation,Price
2024-11-18,Kalimantan Tengah,-1.499583,113.2903307,27.64,8.31,18100.0
2024-11-19,Kalimantan Tengah,-1.499583,113.2903307,27.24,3.86,18100.0
2024-11-20,Kalimantan Tengah,-1.499583,113.2903307,27.86,24.74,18150.0
2024-11-21,Kalimantan Tengah,-1.499583,113.2903307,27.9,1.87,18150.0
2024-11-22,Kalimantan Tengah,-1.499583,113.2903307,28.08,21.6,18150.0
2024-11-23,Kalimantan Tengah,-1.499583,113.2903307,28.07,29.61,18150.0
2024-11-24,Kalimantan Tengah,-1.499583,113.2903307,28.32,23.61,18150.0
2024-11-25,Kalimantan Tengah,-1.499583,113.2903307,27.49,30.74,18150.0
2024-11-26,Kalimantan Tengah,-1.499583,113.2903307,27.93,199.5,18150.0
2024-11-28,Kalimantan Tengah,-1.499583,113.2903307,27.82,9.45,18150.0
2024-11-29,Kalimantan Tengah,-1.499583,113.2903307,26.29,3.0,18150.0
2024-11-30,Kalimantan Tengah,-1.499583,113.2903307,26.7,5.77,18150.0
2024-12-01,Kalimantan Tengah,-1.499583,113.2903307,26.81,2.84,18150.0
2024-12-02,Kalimantan Tengah,-1.499583,113.2903307,26.93,44.24,18150.0
2024-12-03,Kalimantan Tengah,-1.499583,113.2903307,26.29,8.86,18150.0
2024-12-04,Kalimantan Tengah,-1.499583,113.2903307,26.56,1.66,18150.0
2024-12-05,Kalimantan Tengah,-1.499583,113.2903307,26.66,4.6,18150.0
2024-12-06,Kalimantan Tengah,-1.499583,113.2903307,26.18,5.2,18150.0
2024-12-07,Kalimantan Tengah,-1.499583,113.2903307,27.45,6.0,18150.0
2024-12-08,Kalimantan Tengah,-1.499583,113.2903307,27.74,7.92,18150.0
2024-12-09,Kalimantan Tengah,-1.499583,113.2903307,27.07,8.72,18150.0
2024-12-10,Kalimantan Tengah,-1.499583,113.2903307,26.95,4.5,18100.0
2024-12-11,Kalimantan Tengah,-1.499583,113.2903307,27.21,6.72,18100.0
2024-12-12,Kalimantan Tengah,-1.499583,113.2903307,26.58,11.12,18100.0
2024-12-13,Kalimantan Tengah,-1.499583,113.2903307,27.71,4.23,18100.0
2024-12-14,Kalimantan Tengah,-1.499583,113.2903307,27.19,22.99,18100.0
2024-12-15,Kalimantan Tengah,-1.499583,113.2903307,27.19,43.99,18100.0
2024-12-16,Kalimantan Tengah,-1.499583,113.2903307,27.47,25.66,18100.0
2024-12-17,Kalimantan Tengah,-1.499583,113.2903307,27.25,18.96,18100.0
2024-12-18,Kalimantan Tengah,-1.499583,113.2903307,27.16,12.74,18100.0
2024-12-19,Kalimantan Tengah,-1.499583,113.2903307,26.51,8.79,18100.0
2024-12-20,Kalimantan Tengah,-1.499583,113.2903307,27.03,0.97,18100.0
2024-12-21,Kalimantan Tengah,-1.499583,113.2903307,26.92,3.54,18100.0
2024-12-22,Kalimantan Tengah,-1.499583,113.2903307,26.71,21.75,18100.0
2024-12-23,Kalimantan Tengah,-1.499583,113.2903307,27.75,5.48,18100.0
2024-12-24,Kalimantan Tengah,-1.499583,113.2903307,27.17,14.42,18100.0
2024-12-25,Kalimantan Tengah,-1.499583,113.2903307,26.9,2.55,18100.0
2024-12-26,Kalimantan Tengah,-1.499583,113.2903307,26.48,14.33,18100.0
2024-12-27,Kalimantan Tengah,-1.499583,113.2903307,26.33,3.84,18100.0
2024-12-28,Kalimantan Tengah,-1.499583,113.2903307,26.6,1.85,18100.0
2024-12-29,Kalimantan Tengah,-1.499583,113.2903307,27.72,8.49,18100.0
2024-12-30,Kalimantan Tengah,-1.499583,113.2903307,27.48,12.29,18100.0
2024-12-31,Kalimantan Tengah,-1.499583,113.2903307,26.64,14.12,18100.0
2025-01-01,Kalimantan Tengah,-1.499583,113.2903307,26.92,5.51,18100.0
2025-01-02,Kalimantan Tengah,-1.499583,113.2903307,27.46,9.41,18100.0
2025-01-03,Kalimantan Tengah,-1.499583,113.2903307,27.45,20.72,17600.0
2025-01-04,Kalimantan Tengah,-1.499583,113.2903307,27.12,17.14,17600.0
2025-01-05,Kalimantan Tengah,-1.499583,113.2903307,27.19,4.0,17600.0
2025-01-06,Kalimantan Tengah,-1.499583,113.2903307,27.72,30.09,17600.0
2025-01-07,Kalimantan Tengah,-1.499583,113.2903307,27.51,25.77,17600.0
2025-01-08,Kalimantan Tengah,-1.499583,113.2903307,27.19,6.4,17600.0
2025-01-09,Kalimantan Tengah,-1.499583,113.2903307,27.25,23.03,17600.0
2025-01-10,Kalimantan Tengah,-1.499583,113.2903307,27.01,6.55,17600.0
2025-01-11,Kalimantan Tengah,-1.499583,113.2903307,27.07,7.87,17600.0
2025-01-12,Kalimantan Tengah,-1.499583,113.2903307,27.24,1.43,17600.0
2025-01-13,Kalimantan Tengah,-1.499583,113.2903307,27.15,6.15,17600.0
2025-01-14,Kalimantan Tengah,-1.499583,113.2903307,25.77,7.13,17600.0
2025-01-15,Kalimantan Tengah,-1.499583,113.2903307,26.98,4.51,17600.0
2025-01-16,Kalimantan Tengah,-1.499583,113.2903307,26.08,7.43,17600.0
2025-01-17,Kalimantan Tengah,-1.499583,113.2903307,27.25,6.23,17600.0
2025-01-20,Kalimantan Tengah,-1.499583,113.2903307,26.86,15.12,17600.0
2025-01-21,Kalimantan Tengah,-1.499583,113.2903307,25.68,20.67,17600.0
2025-01-22,Kalimantan Tengah,-1.499583,113.2903307,26.27,22.27,17550.0
2025-01-23,Kalimantan Tengah,-1.499583,113.2903307,26.01,23.21,17550.0
2025-01-24,Kalimantan Tengah,-1.499583,113.2903307,27.1,34.45,17550.0
2025-01-27,Kalimantan Tengah,-1.499583,113.2903307,26.49,9.72,17550.0
2025-01-28,Kalimantan Tengah,-1.499583,113.2903307,25.49,13.98,17550.0
2025-01-29,Kalimantan Tengah,-1.499583,113.2903307,26.3,83.28,17550.0
2025-01-30,Kalimantan Tengah,-1.499583,113.2903307,26.05,9.38,17450.0
2025-01-31,Kalimantan Tengah,-1.499583,113.2903307,25.25,2.68,17450.0
2025-02-01,Kalimantan Tengah,-1.499583,113.2903307,25.63,0.26,17450.0
2025-02-02,Kalimantan Tengah,-1.499583,113.2903307,27.13,0.04,17450.0
2025-02-03,Kalimantan Tengah,-1.499583,113.2903307,27.25,1.03,17450.0
2025-02-04,Kalimantan Tengah,-1.499583,113.2903307,26.01,1.89,17450.0
2025-02-05,Kalimantan Tengah,-1.499583,113.2903307,27.11,2.53,17450.0
2025-02-06,Kalimantan Tengah,-1.499583,113.2903307,27.26,2.02,17450.0
2025-02-07,Kalimantan Tengah,-1.499583,113.2903307,26.39,0.43,17450.0
2025-02-08,Kalimantan Tengah,-1.499583,113.2903307,26.57,1.32,17450.0
2025-02-09,Kalimantan Tengah,-1.499583,113.2903307,26.48,10.03,17450.0
2025-02-10,Kalimantan Tengah,-1.499583,113.2903307,26.62,2.87,17450.0
2025-02-11,Kalimantan Tengah,-1.499583,113.2903307,26.35,1.96,17450.0
2025-02-12,Kalimantan Tengah,-1.499583,113.2903307,26.34,2.98,17450.0
2025-02-13,Kalimantan Tengah,-1.499583,113.2903307,27.04,0.8,17450.0
2025-02-14,Kalimantan Tengah,-1.499583,113.2903307,27.48,0.44,17450.0
2025-02-15,Kalimantan Tengah,-1.499583,113.2903307,27.58,6.81,17450.0
2025-02-16,Kalimantan Tengah,-1.499583,113.2903307,26.86,2.04,17450.0
2025-02-17,Kalimantan Tengah,-1.499583,113.2903307,25.93,21.88,17450.0
2025-02-18,Kalimantan Tengah,-1.499583,113.2903307,26.42,7.83,17450.0
2025-02-19,Kalimantan Tengah,-1.499583,113.2903307,27.43,7.52,17450.0
2025-02-20,Kalimantan Tengah,-1.499583,113.2903307,27.22,12.85,17450.0
2025-02-21,Kalimantan Tengah,-1.499583,113.2903307,27.68,33.09,17450.0
2025-02-22,Kalimantan Tengah,-1.499583,113.2903307,27.4,26.43,17450.0
2025-02-23,Kalimantan Tengah,-1.499583,113.2903307,26.58,16.25,17450.0
2025-02-24,Kalimantan Tengah,-1.499583,113.2903307,27.0,1.78,17450.0
2025-02-25,Kalimantan Tengah,-1.499583,113.2903307,26.68,6.41,17450.0
2025-02-26,Kalimantan Tengah,-1.499583,113.2903307,27.63,3.11,17450.0
2025-02-27,Kalimantan Tengah,-1.499583,113.2903307,27.12,1.02,17450.0
2025-02-28,Kalimantan Tengah,-1.499583,113.2903307,26.59,12.17,17450.0
2025-03-01,Kalimantan Tengah,-1.499583,113.2903307,27.04,2.28,17450.0
2025-03-02,Kalimantan Tengah,-1.499583,113.2903307,27.15,6.15,17450.0
2025-03-03,Kalimantan Tengah,-1.499583,113.2903307,27.82,2.81,17450.0
2025-03-04,Kalimantan Tengah,-1.499583,113.2903307,26.83,5.55,17450.0
2025-03-05,Kalimantan Tengah,-1.499583,113.2903307,26.61,3.68,17450.0
2025-03-06,Kalimantan Tengah,-1.499583,113.2903307,27.5,11.06,17450.0
2025-03-07,Kalimantan Tengah,-1.499583,113.2903307,24.58,17.78,17450.0
2025-03-08,Kalimantan Tengah,-1.499583,113.2903307,26.93,4.25,17450.0
2025-03-09,Kalimantan Tengah,-1.499583,113.2903307,27.48,50.41,17450.0
2025-03-10,Kalimantan Tengah,-1.499583,113.2903307,27.5,22.38,17450.0
2025-03-11,Kalimantan Tengah,-1.499583,113.2903307,26.34,0.07,17350.0
2025-03-12,Kalimantan Tengah,-1.499583,113.2903307,26.06,100.17,17400.0
2025-03-13,Kalimantan Tengah,-1.499583,113.2903307,27.34,6.72,17400.0
2025-03-14,Kalimantan Tengah,-1.499583,113.2903307,27.67,9.99,17450.0
2025-03-15,Kalimantan Tengah,-1.499583,113.2903307,26.88,10.18,17450.0
2025-03-16,Kalimantan Tengah,-1.499583,113.2903307,26.27,8.18,17450.0
2025-03-17,Kalimantan Tengah,-1.499583,113.2903307,26.24,15.83,17550.0
2025-03-18,Kalimantan Tengah,-1.499583,113.2903307,27.65,6.98,17550.0
2025-03-19,Kalimantan Tengah,-1.499583,113.2903307,25.87,15.98,17550.0
2025-03-20,Kalimantan Tengah,-1.499583,113.2903307,26.03,13.62,17550.0
2025-03-21,Kalimantan Tengah,-1.499583,113.2903307,26.7,10.57,17550.0
2025-03-22,Kalimantan Tengah,-1.499583,113.2903307,26.35,9.22,17550.0
2025-03-23,Kalimantan Tengah,-1.499583,113.2903307,26.53,3.96,17550.0
2025-03-24,Kalimantan Tengah,-1.499583,113.2903307,26.71,8.85,17650.0
2025-03-25,Kalimantan Tengah,-1.499583,113.2903307,27.53,3.7,17650.0
2025-03-26,Kalimantan Tengah,-1.499583,113.2903307,28.57,1.68,17650.0
2025-03-27,Kalimantan Tengah,-1.499583,113.2903307,28.79,4.84,17650.0
2025-04-01,Kalimantan Tengah,-1.499583,113.2903307,26.77,34.01,17650.0
2025-04-02,Kalimantan Tengah,-1.499583,113.2903307,26.75,8.02,17650.0
2025-04-03,Kalimantan Tengah,-1.499583,113.2903307,27.42,3.35,17650.0
2025-04-04,Kalimantan Tengah,-1.499583,113.2903307,26.44,1.44,17650.0
2025-04-05,Kalimantan Tengah,-1.499583,113.2903307,26.84,12.74,17650.0
2025-04-06,Kalimantan Tengah,-1.499583,113.2903307,27.16,11.16,17650.0
2025-04-07,Kalimantan Tengah,-1.499583,113.2903307,27.54,5.59,17650.0
2025-04-08,Kalimantan Tengah,-1.499583,113.2903307,28.21,7.19,17650.0
2025-04-09,Kalimantan Tengah,-1.499583,113.2903307,25.95,5.28,17600.0
2025-04-10,Kalimantan Tengah,-1.499583,113.2903307,27.65,3.28,17600.0
2025-04-11,Kalimantan Tengah,-1.499583,113.2903307,27.12,3.23,17600.0
2025-04-12,Kalimantan Tengah,-1.499583,113.2903307,28.06,24.64,17600.0
2025-04-13,Kalimantan Tengah,-1.499583,113.2903307,28.31,1.4,17600.0
2025-04-14,Kalimantan Tengah,-1.499583,113.2903307,28.0,22.19,17600.0
2025-04-15,Kalimantan Tengah,-1.499583,113.2903307,27.45,8.76,17600.0
2025-04-16,Kalimantan Tengah,-1.499583,113.2903307,27.53,12.9,17600.0
2025-04-17,Kalimantan Tengah,-1.499583,113.2903307,26.29,18.4,17600.0
2025-04-18,Kalimantan Tengah,-1.499583,113.2903307,27.37,2.92,17600.0
2025-04-19,Kalimantan Tengah,-1.499583,113.2903307,28.02,0.54,17600.0
2025-04-21,Kalimantan Tengah,-1.499583,113.2903307,27.31,6.15,17550.0
2025-04-22,Kalimantan Tengah,-1.499583,113.2903307,27.52,0.47,17550.0
2025-04-23,Kalimantan Tengah,-1.499583,113.2903307,27.43,0.25,17550.0
2025-04-24,Kalimantan Tengah,-1.499583,113.2903307,27.2,1.37,17550.0
2025-04-25,Kalimantan Tengah,-1.499583,113.2903307,27.22,1.04,17550.0
2025-04-26,Kalimantan Tengah,-1.499583,113.2903307,26.67,17.98,17550.0
2025-04-27,Kalimantan Tengah,-1.499583,113.2903307,27.58,7.67,17550.0
2025-04-28,Kalimantan Tengah,-1.499583,113.2903307,27.94,8.3,17550.0
2025-04-29,Kalimantan Tengah,-1.499583,113.2903307,27.75,23.94,17550.0
2025-04-30,Kalimantan Tengah,-1.499583,113.2903307,26.82,1.52,17500.0
2025-05-01,Kalimantan Tengah,-1.499583,113.2903307,27.59,0.8,17500.0
2025-05-02,Kalimantan Tengah,-1.499583,113.2903307,27.27,0.57,17500.0
2025-05-03,Kalimantan Tengah,-1.499583,113.2903307,28.18,0.16,17500.0
2025-05-04,Kalimantan Tengah,-1.499583,113.2903307,27.92,0.14,17500.0
2025-05-05,Kalimantan Tengah,-1.499583,113.2903307,27.48,0.09,17500.0
2025-05-06,Kalimantan Tengah,-1.499583,113.2903307,27.39,0.5,17500.0
2025-05-07,Kalimantan Tengah,-1.499583,113.2903307,27.73,0.26,17500.0
2025-05-08,Kalimantan Tengah,-1.499583,113.2903307,28.13,5.89,17500.0
2025-05-09,Kalimantan Tengah,-1.499583,113.2903307,27.14,18.76,17500.0
2025-05-10,Kalimantan Tengah,-1.499583,113.2903307,27.52,5.89,17500.0
2025-05-11,Kalimantan Tengah,-1.499583,113.2903307,28.59,12.98,17500.0
2025-05-12,Kalimantan Tengah,-1.499583,113.2903307,28.77,14.4,17500.0
2025-05-13,Kalimantan Tengah,-1.499583,113.2903307,28.66,36.12,17500.0
2025-05-14,Kalimantan Tengah,-1.499583,113.2903307,27.56,34.14,17500.0
2025-05-15,Kalimantan Tengah,-1.499583,113.2903307,27.19,7.5,17500.0
2025-05-16,Kalimantan Tengah,-1.499583,113.2903307,27.76,1.04,17500.0
2025-05-19,Kalimantan Tengah,-1.499583,113.2903307,27.35,7.05,17500.0
2025-05-20,Kalimantan Tengah,-1.499583,113.2903307,26.79,5.54,17500.0
2025-05-21,Kalimantan Tengah,-1.499583,113.2903307,26.81,24.64,17500.0
2025-05-22,Kalimantan Tengah,-1.499583,113.2903307,27.74,18.4,17500.0
2025-05-23,Kalimantan Tengah,-1.499583,113.2903307,28.14,5.99,17500.0
2025-05-24,Kalimantan Tengah,-1.499583,113.2903307,27.94,0.72,17500.0
2025-05-26,Kalimantan Tengah,-1.499583,113.2903307,29.31,46.1,17500.0
2025-05-27,Kalimantan Tengah,-1.499583,113.2903307,27.16,36.38,17500.0
2025-05-28,Kalimantan Tengah,-1.499583,113.2903307,26.94,0.22,17500.0
2025-05-29,Kalimantan Tengah,-1.499583,113.2903307,27.2,0.0,17500.0
2025-05-30,Kalimantan Tengah,-1.499583,113.2903307,27.87,21.11,17500.0
2025-05-31,Kalimantan Tengah,-1.499583,113.2903307,26.71,17.68,17500.0
2025-06-01,Kalimantan Tengah,-1.499583,113.2903307,25.54,12.48,17500.0
2025-06-02,Kalimantan Tengah,-1.499583,113.2903307,26.04,2.89,17500.0
2025-06-03,Kalimantan Tengah,-1.499583,113.2903307,25.76,0.01,17500.0
2025-06-04,Kalimantan Tengah,-1.499583,113.2903307,26.88,0.45,17500.0
2025-06-05,Kalimantan Tengah,-1.499583,113.2903307,26.99,1.83,17500.0
2025-06-06,Kalimantan Tengah,-1.499583,113.2903307,27.34,0.29,17500.0
2025-06-07,Kalimantan Tengah,-1.499583,113.2903307,27.46,0.02,17500.0
2025-06-08,Kalimantan Tengah,-1.499583,113.2903307,27.55,0.62,17500.0
2025-06-09,Kalimantan Tengah,-1.499583,113.2903307,27.14,0.88,17500.0
2025-06-10,Kalimantan Tengah,-1.499583,113.2903307,26.76,9.19,17500.0
2025-06-11,Kalimantan Tengah,-1.499583,113.2903307,26.21,5.85,17500.0
2025-06-12,Kalimantan Tengah,-1.499583,113.2903307,25.7,1.07,17500.0
2025-06-13,Kalimantan Tengah,-1.499583,113.2903307,26.4,7.71,17500.0
2025-06-14,Kalimantan Tengah,-1.499583,113.2903307,26.41,3.39,17500.0
2025-06-15,Kalimantan Tengah,-1.499583,113.2903307,27.16,0.32,17500.0
2025-06-16,Kalimantan Tengah,-1.499583,113.2903307,27.3,1.72,17500.0
2025-06-17,Kalimantan Tengah,-1.499583,113.2903307,27.61,1.43,17500.0
2025-06-18,Kalimantan Tengah,-1.499583,113.2903307,26.5,5.58,17500.0
2025-06-19,Kalimantan Tengah,-1.499583,113.2903307,25.54,32.24,17500.0
2025-06-20,Kalimantan Tengah,-1.499583,113.2903307,25.92,9.99,17500.0
2025-06-21,Kalimantan Tengah,-1.499583,113.2903307,26.68,0.05,17500.0
2025-06-22,Kalimantan Tengah,-1.499583,113.2903307,25.99,2.74,17500.0
2025-06-23,Kalimantan Tengah,-1.499583,113.2903307,27.39,0.66,17500.0
2025-06-24,Kalimantan Tengah,-1.499583,113.2903307,25.6,0.72,17500.0
2025-06-25,Kalimantan Tengah,-1.499583,113.2903307,26.05,0.38,17500.0
2025-06-26,Kalimantan Tengah,-1.499583,113.2903307,25.99,0.55,17500.0
2025-06-27,Kalimantan Tengah,-1.499583,113.2903307,26.15,9.39,17500.0
2025-06-28,Kalimantan Tengah,-1.499583,113.2903307,26.14,6.76,17500.0
2025-06-29,Kalimantan Tengah,-1.499583,113.2903307,25.6,3.44,17500.0
2025-06-30,Kalimantan Tengah,-1.499583,113.2903307,25.87,1.59,17500.0
2025-07-01,Kalimantan Tengah,-1.499583,113.2903307,26.76,0.06,17500.0
2025-07-02,Kalimantan Tengah,-1.499583,113.2903307,26.56,0.0,17500.0
2025-07-03,Kalimantan Tengah,-1.499583,113.2903307,26.83,0.0,17500.0
2025-07-04,Kalimantan Tengah,-1.499583,113.2903307,27.35,1.82,17500.0
2025-07-05,Kalimantan Tengah,-1.499583,113.2903307,26.62,2.99,17500.0
2025-07-06,Kalimantan Tengah,-1.499583,113.2903307,26.61,4.13,17500.0
2025-07-07,Kalimantan Tengah,-1.499583,113.2903307,25.15,11.07,17500.0
2025-07-08,Kalimantan Tengah,-1.499583,113.2903307,25.7,0.44,17500.0
2025-07-09,Kalimantan Tengah,-1.499583,113.2903307,26.61,0.0,17500.0
2025-07-10,Kalimantan Tengah,-1.499583,113.2903307,26.83,0.0,17500.0
2025-07-11,Kalimantan Tengah,-1.499583,113.2903307,26.76,0.0,17500.0
2025-07-12,Kalimantan Tengah,-1.499583,113.2903307,26.82,0.36,17500.0
2025-07-13,Kalimantan Tengah,-1.499583,113.2903307,27.31,0.18,17500.0
2025-07-14,Kalimantan Tengah,-1.499583,113.2903307,26.4,13.76,17500.0
2025-07-15,Kalimantan Tengah,-1.499583,113.2903307,26.52,4.6,17500.0
2025-07-16,Kalimantan Tengah,-1.499583,113.2903307,26.62,0.07,17500.0
2025-07-17,Kalimantan Tengah,-1.499583,113.2903307,26.38,0.77,17500.0
2025-07-18,Kalimantan Tengah,-1.499583,113.2903307,26.53,0.49,17500.0
2025-07-19,Kalimantan Tengah,-1.499583,113.2903307,25.71,0.0,17500.0
2025-07-20,Kalimantan Tengah,-1.499583,113.2903307,25.97,0.0,17500.0
2025-07-21,Kalimantan Tengah,-1.499583,113.2903307,26.27,0.0,17500.0
2025-07-22,Kalimantan Tengah,-1.499583,113.2903307,26.49,0.0,17500.0
2025-07-23,Kalimantan Tengah,-1.499583,113.2903307,27.14,0.0,17550.0
2025-07-24,Kalimantan Tengah,-1.499583,113.2903307,27.64,0.0,17550.0
2025-07-25,Kalimantan Tengah,-1.499583,113.2903307,26.67,3.6,17550.0
2025-07-26,Kalimantan Tengah,-1.499583,113.2903307,27.33,1.01,17550.0
2025-07-27,Kalimantan Tengah,-1.499583,113.2903307,26.37,0.0,17550.0
2025-07-28,Kalimantan Tengah,-1.499583,113.2903307,26.34,0.0,17550.0
2025-07-29,Kalimantan Tengah,-1.499583,113.2903307,26.7,0.0,17550.0
2025-07-30,Kalimantan Tengah,-1.499583,113.2903307,27.01,0.0,17550.0
2025-07-31,Kalimantan Tengah,-1.499583,113.2903307,27.04,0.0,17550.0
2025-08-01,Kalimantan Tengah,-1.499583,113.2903307,27.26,0.52,17550.0
2025-08-02,Kalimantan Tengah,-1.499583,113.2903307,26.81,6.99,17550.0
2025-08-03,Kalimantan Tengah,-1.499583,113.2903307,27.17,6.97,17550.0
2025-08-04,Kalimantan Tengah,-1.499583,113.2903307,25.93,19.59,17550.0
2025-08-05,Kalimantan Tengah,-1.499583,113.2903307,26.83,0.64,17550.0
2025-08-06,Kalimantan Tengah,-1.499583,113.2903307,26.26,0.08,17550.0
2025-08-07,Kalimantan Tengah,-1.499583,113.2903307,26.94,0.0,17550.0
2025-08-08,Kalimantan Tengah,-1.499583,113.2903307,27.06,1.37,17500.0
2025-08-09,Kalimantan Tengah,-1.499583,113.2903307,26.34,43.79,17500.0
2025-08-10,Kalimantan Tengah,-1.499583,113.2903307,26.44,8.98,17500.0
2025-08-11,Kalimantan Tengah,-1.499583,113.2903307,27.47,0.4,17500.0
2025-08-12,Kalimantan Tengah,-1.499583,113.2903307,25.45,51.97,17500.0
2025-08-13,Kalimantan Tengah,-1.499583,113.2903307,25.75,42.37,17500.0
2025-08-14,Kalimantan Tengah,-1.499583,113.2903307,24.69,1.12,17500.0
2025-08-15,Kalimantan Tengah,-1.499583,113.2903307,25.18,0.01,17500.0
2025-08-16,Kalimantan Tengah,-1.499583,113.2903307,25.58,2.53,17500.0
2025-08-17,Kalimantan Tengah,-1.499583,113.2903307,25.44,2.35,17500.0
2025-08-18,Kalimantan Tengah,-1.499583,113.2903307,25.96,15.73,17500.0
2025-08-19,Kalimantan Tengah,-1.499583,113.2903307,27.35,15.9,17500.0
2025-08-20,Kalimantan Tengah,-1.499583,113.2903307,24.24,24.91,17350.0
2025-08-21,Kalimantan Tengah,-1.499583,113.2903307,26.11,1.67,17400.0
2025-08-22,Kalimantan Tengah,-1.499583,113.2903307,26.88,0.52,17400.0
2025-08-23,Kalimantan Tengah,-1.499583,113.2903307,26.45,0.56,17400.0
2025-08-24,Kalimantan Tengah,-1.499583,113.2903307,26.56,1.42,17400.0
2025-08-25,Kalimantan Tengah,-1.499583,113.2903307,26.91,0.54,17400.0
2025-08-26,Kalimantan Tengah,-1.499583,113.2903307,25.76,1.67,17400.0
2025-08-27,Kalimantan Tengah,-1.499583,113.2903307,25.78,5.07,17400.0
2025-08-28,Kalimantan Tengah,-1.499583,113.2903307,26.2,1.1,17400.0
2025-08-29,Kalimantan Tengah,-1.499583,113.2903307,27.05,0.11,17400.0
2025-08-30,Kalimantan Tengah,-1.499583,113.2903307,26.66,5.38,17400.0
2025-08-31,Kalimantan Tengah,-1.499583,113.2903307,26.3,18.12,17400.0
2025-09-01,Kalimantan Tengah,-1.499583,113.2903307,27.26,6.86,17400.0
2025-09-02,Kalimantan Tengah,-1.499583,113.2903307,27.28,0.51,17400.0
2025-09-03,Kalimantan Tengah,-1.499583,113.2903307,26.55,18.85,17400.0
2025-09-04,Kalimantan Tengah,-1.499583,113.2903307,27.32,6.05,17400.0
2025-09-05,Kalimantan Tengah,-1.499583,113.2903307,25.59,5.58,17400.0
2025-09-06,Kalimantan Tengah,-1.499583,113.2903307,26.44,14.02,17400.0
2025-09-07,Kalimantan Tengah,-1.499583,113.2903307,24.98,2.41,17400.0
2025-09-08,Kalimantan Tengah,-1.499583,113.2903307,26.34,2.03,17400.0
2025-09-09,Kalimantan Tengah,-1.499583,113.2903307,26.07,1.91,17400.0
2025-09-10,Kalimantan Tengah,-1.499583,113.2903307,26.84,13.56,17400.0
2025-09-11,Kalimantan Tengah,-1.499583,113.2903307,26.01,8.69,17400.0
2025-09-12,Kalimantan Tengah,-1.499583,113.2903307,26.66,18.36,17400.0
2025-09-13,Kalimantan Tengah,-1.499583,113.2903307,26.71,15.18,17400.0
2025-09-14,Kalimantan Tengah,-1.499583,113.2903307,26.64,6.67,17400.0
2025-09-15,Kalimantan Tengah,-1.499583,113.2903307,26.38,1.63,17400.0
2025-09-16,Kalimantan Tengah,-1.499583,113.2903307,27.13,23.69,17400.0
2025-09-17,Kalimantan Tengah,-1.499583,113.2903307,26.28,17.56,17450.0
2025-09-18,Kalimantan Tengah,-1.499583,113.2903307,26.68,0.39,17450.0
2025-09-19,Kalimantan Tengah,-1.499583,113.2903307,27.43,5.8,17450.0
2025-09-20,Kalimantan Tengah,-1.499583,113.2903307,27.3,5.07,17450.0
2025-09-21,Kalimantan Tengah,-1.499583,113.2903307,27.64,0.12,17450.0
2025-09-22,Kalimantan Tengah,-1.499583,113.2903307,27.16,0.0,17450.0
2025-09-23,Kalimantan Tengah,-1.499583,113.2903307,27.65,0.0,17450.0
2025-09-24,Kalimantan Tengah,-1.499583,113.2903307,27.22,2.11,17450.0
2025-09-25,Kalimantan Tengah,-1.499583,113.2903307,26.75,1.69,17450.0
2025-09-26,Kalimantan Tengah,-1.499583,113.2903307,27.59,4.03,17450.0
2025-09-27,Kalimantan Tengah,-1.499583,113.2903307,27.55,2.74,17450.0
2025-09-28,Kalimantan Tengah,-1.499583,113.2903307,27.71,1.31,17450.0
2025-09-29,Kalimantan Tengah,-1.499583,113.2903307,27.34,22.08,17450.0
2025-09-30,Kalimantan Tengah,-1.499583,113.2903307,25.72,6.54,17500.0
2025-10-01,Kalimantan Tengah,-1.499583,113.2903307,26.13,3.67,17500.0
2025-10-02,Kalimantan Tengah,-1.499583,113.2903307,27.12,1.99,17500.0
2025-10-03,Kalimantan Tengah,-1.499583,113.2903307,27.42,0.11,17500.0
2025-10-04,Kalimantan Tengah,-1.499583,113.2903307,25.92,16.97,17500.0
2025-10-05,Kalimantan Tengah,-1.499583,113.2903307,25.85,4.54,17500.0
2025-10-06,Kalimantan Tengah,-1.499583,113.2903307,25.6,25.47,17500.0
2025-10-07,Kalimantan Tengah,-1.499583,113.2903307,26.66,0.14,17500.0
2025-10-08,Kalimantan Tengah,-1.499583,113.2903307,27.35,0.0,17500.0
2025-10-09,Kalimantan Tengah,-1.499583,113.2903307,27.49,0.05,17500.0
2025-10-10,Kalimantan Tengah,-1.499583,113.2903307,26.75,0.05,17500.0
2025-10-11,Kalimantan Tengah,-1.499583,113.2903307,26.68,0.07,17500.0
2025-10-12,Kalimantan Tengah,-1.499583,113.2903307,27.18,0.87,17500.0
2025-10-13,Kalimantan Tengah,-1.499583,113.2903307,26.79,3.73,17550.0
2025-10-14,Kalimantan Tengah,-1.499583,113.2903307,27.08,18.67,17550.0
2025-10-15,Kalimantan Tengah,-1.499583,113.2903307,27.35,6.08,17550.0
2025-10-16,Kalimantan Tengah,-1.499583,113.2903307,27.84,2.7,17550.0
2025-10-17,Kalimantan Tengah,-1.499583,113.2903307,27.78,2.72,17550.0
2025-10-20,Kalimantan Tengah,-1.499583,113.2903307,27.55,15.1,17550.0
2025-10-21,Kalimantan Tengah,-1.499583,113.2903307,27.11,77.4,17550.0
2025-10-22,Kalimantan Tengah,-1.499583,113.2903307,26.37,8.55,17600.0
